Date,Time,5_BFEF055.PV.Sample,5_BFEF055_OD.Out.Sample,5_BFEF055.WSP.Sample,5_ATPRVCLS.OUT.Sample,5_TUG001.OUT.Sample,5_GEMAO01.OUT.Sample,5_BFTMC03.OUT.Sample,5_BFPAO08.OUT.Sample,5_BFEF056.PV.Sample,5_BFEF056_OD.Out.Sample,5_BFEF056.WSP.Sample,5_BTPRVCLS.OUT.Sample,5_TUG002.OUT.Sample
,,T-BFP SUCTION FLOW PID (A),T-BFP SUCTION FLOW OD (A),T-BFP SUCTION FLOW PID (A),T-BFP A RECIR VIL CLSD,T-BFP GOVER POSITI (A),MW SIGNAL,FW FLOW (TEMP COM),DRUM LEVEL,T-BFP SUCTION FLOW PID (B),T-BFP SUCTION FLOW OD (B),T-BFP SUCTION FLOW PID (B),T-BFP B RECIR VIL CLSD,T-BFP GOVER POSITI (B)
01-08-2026,13:30:01,14.95009,0,14.95009,0,-12.63563,0,213.2075,36.57196,0,0,0,0,-8.790001
01-08-2026,13:30:02,13.59829,0,13.59829,0,-12.63563,0,214.1657,37.5899,0,0,0,0,-8.790001
01-08-2026,13:30:03,19.12677,0,19.12677,0,-12.63563,0,214.6432,38.50198,0,0,0,0,-8.790001
01-08-2026,13:30:04,15.89923,0,15.89923,0,-12.63563,0,214.6432,39.3002,0,0,0,0,-8.790001
01-08-2026,13:30:05,20.06075,0,20.06075,0,-12.63563,0,213.6871,40.1228,0,0,0,0,-8.790001
01-08-2026,13:30:06,16.22396,0,16.22396,0,-12.63563,0,212.2449,41.96594,0,0,0,0,-8.790001
01-08-2026,13:30:07,16.22396,0,16.22396,0,-12.63563,0,212.2449,41.96594,0,0,0,0,-8.790001
01-08-2026,13:30:08,16.85934,0,16.85934,0,-12.63563,0,211.7629,42.85245,0,0,0,0,-8.790001
01-08-2026,13:30:09,14.77706,0,14.77706,0,-12.63563,0,208.3512,43.64728,0,0,0,0,-8.790001
01-08-2026,13:30:10,17.35458,0,17.35458,0,-12.63563,0,207.8592,44.3287,0,0,0,0,-8.790001
01-08-2026,13:30:11,19.86703,0,19.86703,0,-12.63563,0,207.8592,44.87042,0,0,0,0,-8.790001
01-08-2026,13:30:12,26.02996,0,26.02996,0,-12.63563,0,207.366,45.56213,0,0,0,0,-8.790001
01-08-2026,13:30:13,26.02996,0,26.02996,0,-12.63563,0,207.366,45.56213,0,0,0,0,-8.790001
01-08-2026,13:30:14,26.58205,0,26.58205,0,-12.63563,0,207.8592,45.91003,0,0,0,0,-8.790001
01-08-2026,13:30:15,25.57546,0,25.57546,0,-12.63563,0,208.3511,46.32758,0,0,0,0,-8.790001
01-08-2026,13:30:16,23.32094,0,23.32094,0,-12.63563,0,209.3316,46.74161,0,0,0,0,-8.790001
01-08-2026,13:30:17,25.27444,0,25.27444,0,-12.63563,0,209.3316,47.08102,3.921509,0,3.921509,0,-8.790001
01-08-2026,13:30:18,26.94802,0,26.94802,0,-12.63563,0,208.3512,47.44913,3.483643,0,3.483643,0,-8.790001
01-08-2026,13:30:19,26.60222,0,26.60222,0,-12.63563,2.599854,210.3075,47.44913,0,0,0,0,-8.790001
01-08-2026,13:30:20,26.60222,0,26.60222,0,-12.63563,16.10254,210.3075,47.44913,0,0,0,0,-8.790001
01-08-2026,13:30:21,26.71395,0,26.71395,0,-12.63563,4.028587,209.8201,47.44913,0,0,0,0,-8.790001
01-08-2026,13:30:22,26.09881,0,26.09881,0,-12.63563,0.1258769,211.279,47.44913,0,0,0,0,-8.790001
01-08-2026,13:30:23,26.33254,0,26.33254,0,-12.63563,0.7973247,212.7287,47.22427,0,0,0,0,-8.790001
01-08-2026,13:30:24,21.76777,0,21.76777,0,-12.63563,0.3774333,213.6891,46.98901,0,0,0,0,-8.790001
01-08-2026,13:30:25,25.40534,0,25.40534,0,-12.63563,0.4612651,214.1677,46.54123,0,0,0,0,-8.790001
01-08-2026,13:30:26,25.40534,0,25.40534,0,-12.63563,0.5035625,214.1677,46.54123,0,0,0,0,-8.790001
01-08-2026,13:30:27,26.06977,0,26.06977,0,-12.63563,0.4616313,213.6891,46.27524,0,0,0,0,-8.790001
01-08-2026,13:30:28,21.81758,0,21.81758,0,-12.63563,0.5035625,214.1687,45.91907,0,0,0,0,-8.790001
01-08-2026,13:30:29,21.19231,0,21.19231,0,-12.63563,0.5035625,213.6901,45.5166,0,0,0,0,-8.790001
01-08-2026,13:30:30,16.22909,0,16.22909,0,-12.63563,0.5035625,213.2115,45.12686,0,0,0,0,-8.790001
01-08-2026,13:30:31,20.11422,0,20.11422,0,-12.63563,0.5035625,212.2489,44.35638,0,0,0,0,-8.790001
01-08-2026,13:30:32,20.11422,0,20.11422,0,-12.63563,0.5035625,212.2489,44.35638,0,0,0,0,-8.790001
01-08-2026,13:30:33,22.85275,0,22.85275,0,-12.63563,0.5035625,213.2115,43.91605,0,0,0,0,-8.790001
01-08-2026,13:30:34,22.48214,0,22.48214,0,-12.63563,0.5035625,212.7317,43.483,0,0,0,0,-8.790001
01-08-2026,13:30:35,23.74948,0,23.74948,0,-12.63563,0.5035625,211.7679,43.08405,0,0,0,0,-8.790001
01-08-2026,13:30:36,24.25671,0,24.25671,0,-12.63563,0.5035625,212.2509,42.69092,0,0,0,0,-8.790001
01-08-2026,13:30:37,21.64221,0,21.64221,0,-12.63563,0.5035625,213.2134,42.26947,0,0,0,0,-8.790001
01-08-2026,13:30:38,21.91473,0,21.91473,0,-12.63563,0.5035625,213.6931,41.82513,0,0,0,0,-8.790001
01-08-2026,13:30:39,25.54889,0,25.54889,0,-12.63563,0.5035625,214.1727,41.39377,0,0,0,0,-8.790001
01-08-2026,13:30:40,23.7536,0,23.7536,0,-12.63563,0.5035625,214.1727,41.01938,0,0,0,0,-8.790001
01-08-2026,13:30:41,25.17572,0,25.17572,0,-12.63563,0.5035625,213.6942,40.69293,0,0,0,0,-8.790001
01-08-2026,13:30:42,24.45494,0,24.45495,0,-12.63563,0.5035625,213.6942,40.36667,0,0,0,0,-8.790001
01-08-2026,13:30:43,27.46263,0,27.46264,0,-12.63563,0.5035625,214.6522,40.00357,0,0,0,0,-8.790001
01-08-2026,13:30:44,30.23112,0,30.23114,0,-12.63563,0.5035625,214.6533,39.03574,0,0,0,0,-8.790001
01-08-2026,13:30:45,30.23112,0,30.23114,0,-12.63563,0.5035625,214.6533,39.03574,0,0,0,0,-8.790001
01-08-2026,13:30:46,29.71278,0,29.7128,0,-12.63563,0.5035625,214.1767,38.31378,0,0,0,0,-8.790001
01-08-2026,13:30:47,28.90156,0,28.90155,0,-12.63563,0.5035625,215.1307,37.48868,0,0,0,0,-8.790001
01-08-2026,13:30:48,27.20674,0,27.20672,0,-12.63563,0.5035625,216.0806,36.63574,0,0,0,0,-8.790001
01-08-2026,13:30:49,26.42814,0,26.42816,0,-12.63563,0.5035625,216.0806,35.81503,0,0,0,0,-8.790001
01-08-2026,13:30:50,25.88676,0,25.88678,0,-12.63563,0.5035625,217.0262,34.24673,0,0,0,0,-8.790001
01-08-2026,13:30:51,25.88676,0,25.88678,0,-12.63563,0.5035625,217.0262,34.24673,0,0,0,0,-8.790001
01-08-2026,13:30:52,27.98026,0,27.98028,0,-12.63563,0.5035625,217.0262,33.4487,3.642578,0,3.642578,0,-8.790001
01-08-2026,13:30:53,28.5351,0,28.53512,0,-12.63563,0.5035625,216.5539,32.65796,3.497253,0,3.497253,0,-8.790001
01-08-2026,13:30:54,27.9026,0,27.90261,0,-12.63563,0.5035625,216.5539,31.88693,0,0,0,0,-8.790001
01-08-2026,13:30:55,19.86394,0,19.86394,0,-12.63563,0.5035625,216.5539,31.06165,0,0,0,0,-8.790001
01-08-2026,13:30:56,21.99175,0,21.99175,0,-12.63563,0.5035625,216.0816,30.09299,0,0,0,0,-8.790001
01-08-2026,13:30:57,25.03472,0,25.03472,0,-12.63563,0.5035625,217.0272,29.03513,0,0,0,0,-8.790001
01-08-2026,13:30:58,27.50274,0,27.50274,0,-12.63563,0.5035625,217.9698,27.9924,0,0,0,0,-8.790001
01-08-2026,13:30:59,28.26775,0,28.26775,0,-12.63563,0.5035625,218.4401,27.04193,0,0,0,0,-8.790001
01-08-2026,13:31:00,26.76274,0,26.76274,0,-12.63563,0.5035625,218.4401,26.18842,0,0,0,0,-8.790001
01-08-2026,13:31:01,19.41622,0,19.41622,0,-12.63563,0.5035625,217.0293,25.38834,0,0,0,0,-8.790001
01-08-2026,13:31:02,25.60679,0,25.60679,0,-12.63563,0.5035625,217.9708,24.63968,0,0,0,0,-8.790001
01-08-2026,13:31:03,21.25967,0,21.25967,0,-12.63563,0.5035625,216.557,23.36795,0,0,0,0,-8.790001
01-08-2026,13:31:04,21.25967,0,21.25967,0,-12.63563,0.5035625,216.557,23.36795,0,0,0,0,-8.790001
01-08-2026,13:31:05,25.07888,0,25.07888,0,-12.63563,0.5035625,215.6092,22.79092,0,0,0,0,-8.790001
01-08-2026,13:31:06,24.97155,0,24.97155,0,-12.63563,0.5035625,215.6092,22.22339,0,0,0,0,-8.790001
01-08-2026,13:31:07,25.24502,0,25.24502,0,-12.63563,0.5035625,215.1338,21.71576,0,0,0,0,-8.790001
01-08-2026,13:31:08,26.61843,0,26.61843,0,-12.63563,0.5035625,217.5006,21.30182,0,0,0,0,-8.790001
01-08-2026,13:31:09,26.5762,0,26.5762,0,-12.63563,0.5035625,218.4401,20.59222,0,0,0,0,-8.790001
01-08-2026,13:31:10,26.5762,0,26.5762,0,-12.63563,0.5035625,218.4401,20.59222,0,0,0,0,-8.790001
01-08-2026,13:31:11,25.58255,0,25.58255,0,-12.63563,0.5035625,216.557,20.22357,0,0,0,0,-8.790001
01-08-2026,13:31:12,27.54397,0,27.54397,0,-12.63563,0.5035625,216.0836,19.87646,0,0,0,0,-8.790001
01-08-2026,13:31:13,20.28897,0,20.28897,0,-12.63563,0.5035625,215.1338,19.5925,8.256797,0,8.256797,0,-8.790001
01-08-2026,13:31:14,23.92874,0,23.92874,0,-12.63563,0.5035625,215.6092,19.39182,6.521079,0,6.521079,0,-8.790001
01-08-2026,13:31:15,24.3956,0,24.3956,0,-12.63563,0.5035625,216.0836,19.26205,0,0,0,0,-8.790001
01-08-2026,13:31:16,26.00778,0,26.00778,0,-12.63563,0.5035625,215.1338,19.03848,0,0,0,0,-8.790001
01-08-2026,13:31:17,26.00778,0,26.00778,0,-12.63563,0.5035625,215.1338,19.03848,0,0,0,0,-8.790001
01-08-2026,13:31:18,24.17379,0,24.17379,0,-12.63563,0.5035625,213.2216,18.9227,0,0,0,0,-8.790001
01-08-2026,13:31:19,19.59478,0,19.59478,0,-12.63563,0.5035625,214.6583,18.9227,0,0,0,0,-8.790001
01-08-2026,13:31:20,24.06472,0,24.06472,0,-12.63563,0.5035625,215.1348,19.07523,0,0,0,0,-8.790001
01-08-2026,13:31:21,20.97402,0,20.97402,0,-12.63563,0.5035625,216.558,19.34091,0,0,0,0,-8.790001
01-08-2026,13:31:22,20.66518,0,20.66518,0,-12.63563,0.5035625,216.558,19.72296,0,0,0,0,-8.790001
01-08-2026,13:31:23,20.66518,0,20.66518,0,-12.63563,0.5035625,216.558,19.72296,0,0,0,0,-8.790001
01-08-2026,13:31:24,19.18825,0,19.18825,0,-12.63563,0.5035625,217.5016,19.72296,0,0,0,0,-8.790001
01-08-2026,13:31:25,18.09145,0,18.09145,0,-12.63563,0.5035625,217.9719,19.85138,0,0,0,0,-8.790001
01-08-2026,13:31:26,18.09145,0,18.09145,0,-12.63563,0.5035625,216.558,19.97708,0,0,0,0,-8.790001
01-08-2026,13:31:27,20.22316,0,20.22316,0,-12.63563,0.5035625,216.0846,20.1676,0,0,0,0,-8.790001
01-08-2026,13:31:28,23.44948,0,23.44948,0,-12.63563,0.5035625,217.0303,20.63831,0,0,0,0,-8.790001
01-08-2026,13:31:29,23.44948,0,23.44948,0,-12.63563,0.5035625,217.0303,20.63831,0,0,0,0,-8.790001
01-08-2026,13:31:30,21.97719,0,21.97719,0,-12.63563,0.5035625,217.0303,20.89587,0,0,0,0,-8.790001
01-08-2026,13:31:31,26.84272,0,26.84272,0,-12.63563,0.5035625,216.0846,21.16782,0,0,0,0,-8.790001
01-08-2026,13:31:32,28.14058,0,28.14058,0,-12.63563,0.5035625,216.0846,21.46472,0,0,0,0,-8.790001
01-08-2026,13:31:33,24.49629,0,24.49629,0,-12.63563,0.5035625,216.558,21.79599,0,0,0,0,-8.790001
01-08-2026,13:31:34,25.42537,0,25.42537,0,-12.63563,0.5035625,217.5016,22.15118,0,0,0,0,-8.790001
01-08-2026,13:31:35,28.31926,0,28.31926,0,-12.63563,0.5035625,215.1348,22.83835,0,0,0,0,-8.790001
01-08-2026,13:31:36,28.31926,0,28.31926,0,-12.63563,0.5035625,215.1348,22.83835,0,0,0,0,-8.790001
01-08-2026,13:31:37,27.33134,0,27.33134,0,-12.63563,0.5035625,215.6102,23.20673,0,0,0,0,-8.790001
01-08-2026,13:31:38,28.54094,0,28.54094,0,-12.63563,0.5035625,215.6102,23.68689,0,0,0,0,-8.790001
01-08-2026,13:31:39,28.40001,0,28.40001,0,-12.63563,0.5035625,216.558,24.25284,2.865601,0,2.865601,0,-8.790001
01-08-2026,13:31:40,27.72847,0,27.72847,0,-12.63563,0.5035625,215.6102,24.82965,0,0,0,0,-8.790001
01-08-2026,13:31:41,24.85933,0,24.85933,0,-12.63563,0.5035625,215.6102,25.73145,9.65643,0,9.65643,0,-8.790001
01-08-2026,13:31:42,24.85933,0,24.85933,0,-12.63563,0.5035625,215.6102,25.73145,9.65643,0,9.65643,0,-8.790001
01-08-2026,13:31:43,24.85933,0,24.85933,0,-12.63563,0.5035625,215.6102,26.07446,11.99505,0,11.99505,0,-8.790001
01-08-2026,13:31:44,24.70427,0,24.70427,0,-12.63563,0.5035625,213.7023,26.41812,0,0,0,0,-8.790001
01-08-2026,13:31:45,25.09398,0,25.09398,0,-12.63563,0.5035625,215.1348,26.78082,0,0,0,0,-8.790001
01-08-2026,13:31:46,25.44654,0,25.44654,0,-12.63563,0.5035625,214.6583,27.1391,0,0,0,0,-8.790001
01-08-2026,13:31:47,29.12996,0,29.12996,0,-12.63563,0.5035625,215.1348,27.85117,0,0,0,0,-8.790001
01-08-2026,13:31:48,29.12996,0,29.12996,0,-12.63563,0.5035625,215.1348,27.85117,0,0,0,0,-8.790001
01-08-2026,13:31:49,30.12208,0,30.12208,0,-12.63563,0.5035625,216.558,28.25497,0,0,0,0,-8.790001
01-08-2026,13:31:50,30.95591,0,30.95591,0,-12.63563,0.5035625,214.1808,28.67331,0,0,0,0,-8.790001
01-08-2026,13:31:51,29.53318,0,29.53318,0,-12.63563,0.5035625,214.1808,29.06931,0,0,0,0,-8.790001
01-08-2026,13:31:52,27.66978,0,27.66978,0,-12.63563,0.5035625,214.6583,29.47375,0,0,0,0,-8.790001
01-08-2026,13:31:53,26.18138,0,26.18138,0,-12.63563,0.5035625,216.0846,29.94724,0,0,0,0,-8.790001
01-08-2026,13:31:54,25.00349,0,25.00349,0,-12.63563,0.5035625,215.1348,30.90714,0,0,0,0,-8.790001
01-08-2026,13:31:55,25.00349,0,25.00349,0,-12.63563,0.5035625,215.1348,30.90714,0,0,0,0,-8.790001
01-08-2026,13:31:56,24.50215,0,24.50215,0,-12.63563,0.5035625,216.0846,31.33212,0,0,0,0,-8.790001
01-08-2026,13:31:57,24.72615,0,24.72615,0,-12.63563,0.5035625,216.558,31.85574,0,0,0,0,-8.790001
01-08-2026,13:31:58,24.85591,0,24.85591,0,-12.63563,0.5035625,216.0846,32.48419,0,0,0,0,-8.790001
01-08-2026,13:31:59,26.30293,0,26.30293,0,-12.63563,0.5035625,216.558,33.12155,0,0,0,0,-8.790001
01-08-2026,13:32:00,28.55226,0,28.55226,0,-12.63563,0.5035625,216.558,34.23596,0,0,0,0,-8.790001
01-08-2026,13:32:01,28.55226,0,28.55226,0,-12.63563,0.5035625,216.558,34.23596,0,0,0,0,-8.790001
01-08-2026,13:32:02,28.04994,0,28.04994,0,-12.63563,0.5035625,215.6092,34.74432,0.1870422,0,0.1870422,0,-8.790001
01-08-2026,13:32:03,29.86512,0,29.86512,0,-12.63563,0.5035625,214.6573,35.17413,0,0,0,0,-8.790001
01-08-2026,13:32:04,28.29835,0,28.29835,0,-12.63563,0.5035625,214.1797,35.44382,0,0,0,0,-8.790001
01-08-2026,13:32:05,25.74549,0,25.74549,0,-12.63563,0.5035625,214.1797,35.60559,0,0,0,0,-8.790001
01-08-2026,13:32:06,26.32533,0,26.32533,0,-12.63563,0.5035625,216.557,36.23349,5.424496,0,5.424496,0,-8.790001
01-08-2026,13:32:07,26.32533,0,26.32533,0,-12.63563,0.5035625,216.557,36.23349,5.424496,0,5.424496,0,-8.790001
01-08-2026,13:32:08,27.158,0,27.158,0,-12.63563,0.5035625,216.0836,36.61401,0,0,0,0,-8.790001
01-08-2026,13:32:09,29.48527,0,29.48527,0,-12.63563,0.5035625,214.1798,36.83221,0,0,0,0,-8.790001
01-08-2026,13:32:10,27.20353,0,27.20353,0,-12.63563,0.5035625,213.7011,36.95718,0,0,0,0,-8.790001
01-08-2026,13:32:11,28.46379,0,28.46379,0,-12.63563,0.5035625,214.6573,37.24042,0,0,0,0,-8.790001
01-08-2026,13:32:12,28.18925,0,28.18925,0,-12.63563,0.5035625,215.1338,37.75995,0,0,0,0,-8.790001
01-08-2026,13:32:13,28.1204,0,28.1204,0,-12.63563,0.5035625,214.1797,38.89786,0,0,0,0,-8.790001
01-08-2026,13:32:14,28.1204,0,28.1204,0,-12.63563,0.5035625,214.1797,38.89786,0,0,0,0,-8.790001
01-08-2026,13:32:15,28.58461,0,28.58461,0,-12.63563,0.4616313,215.1338,39.28293,0,0,0,0,-8.790001
01-08-2026,13:32:16,28.01747,0,28.01747,0,-12.63563,0.4616313,214.6573,39.62946,0,0,0,0,-8.790001
01-08-2026,13:32:17,30.00624,0,30.00624,0,-12.63563,0.4616313,214.1797,40.10757,0,0,0,0,-8.790001
01-08-2026,13:32:18,28.25856,0,28.25856,0,-12.63563,0.4616313,213.2215,40.72223,0,0,0,0,-8.790001
01-08-2026,13:32:19,29.3679,0,29.3679,0,-12.63563,0.4616313,214.6573,41.98187,0,0,0,0,-8.790001
01-08-2026,13:32:20,29.3679,0,29.3679,0,-12.63563,0.4616313,214.6573,41.98187,0,0,0,0,-8.790001
01-08-2026,13:32:21,27.48045,0,27.48045,0,-12.63563,0.4616313,213.7011,42.47269,0,0,0,0,-8.790001
01-08-2026,13:32:22,25.25828,0,25.25828,0,-12.63563,0.4616313,214.6573,42.84216,0,0,0,0,-8.790001
01-08-2026,13:32:23,25.25828,0,25.25828,0,-12.63563,0.4616313,215.1338,43.09412,0,0,0,0,-8.790001
01-08-2026,13:32:24,26.49839,0,26.49839,0,-12.63563,0.4616313,216.557,43.23944,0,0,0,0,-8.790001
01-08-2026,13:32:25,22.22726,0,22.22726,0,-12.63563,0.4616313,213.2215,43.23944,0,0,0,0,-8.790001
01-08-2026,13:32:26,22.22726,0,22.22726,0,-12.63563,0.4616313,213.2215,43.23944,0,0,0,0,-8.790001
01-08-2026,13:32:27,16.52506,0,16.52506,0,-12.63563,0.4616313,214.1797,43.23944,0,0,0,0,-8.790001
01-08-2026,13:32:28,21.02116,0,21.02116,0,-12.63563,0.4616313,214.6573,43.23944,0,0,0,0,-8.790001
01-08-2026,13:32:29,23.30022,0,23.30022,0,-12.63563,0.4616313,214.6573,42.97183,0.4047852,0,0.4047852,0,-8.790001
01-08-2026,13:32:30,21.679,0,21.679,0,-12.63563,0.4616313,216.0836,42.70166,0,0,0,0,-8.790001
01-08-2026,13:32:31,22.86699,0,22.86699,0,-12.63563,0.4616313,215.6092,42.41434,0,0,0,0,-8.790001
01-08-2026,13:32:32,26.32173,0,26.32173,0,-12.63563,0.4616313,215.1338,41.86374,0,0,0,0,-8.790001
01-08-2026,13:32:33,26.32173,0,26.32173,0,-12.63563,0.4616313,215.1338,41.86374,0,0,0,0,-8.790001
01-08-2026,13:32:34,29.11189,0,29.11189,0,-12.63563,0.4616313,215.6092,41.55042,0,0,0,0,-8.790001
01-08-2026,13:32:35,32.5218,0,32.5218,0,-12.63563,0.4616313,215.1338,41.18616,0,0,0,0,-8.790001
01-08-2026,13:32:36,31.76308,0,31.76308,0,-12.63563,0.4616313,216.0836,40.77963,0,0,0,0,-8.790001
01-08-2026,13:32:37,31.76308,0,31.76308,0,-12.63563,0.4616313,215.1328,40.34537,0,0,0,0,-8.790001
01-08-2026,13:32:38,26.84341,0,26.84341,0,-12.63563,0.4616313,214.6563,39.45425,0,0,0,0,-8.790001
01-08-2026,13:32:39,26.84341,0,26.84341,0,-12.63563,0.4616313,214.6563,39.45425,0,0,0,0,-8.790001
01-08-2026,13:32:40,27.50049,0,27.50049,0,-12.63563,0.4616313,214.1787,39.0134,0,0,0,0,-8.790001
01-08-2026,13:32:41,26.0415,0,26.0415,0,-12.63563,0.4616313,215.6082,38.50403,0,0,0,0,-8.790001
01-08-2026,13:32:42,26.42172,0,26.42172,0,-12.63563,0.4616313,214.6563,37.82031,0,0,0,0,-8.790001
01-08-2026,13:32:43,27.31213,0,27.31213,0,-12.63563,0.4616313,214.1787,37.01785,0,0,0,0,-8.790001
01-08-2026,13:32:44,30.60547,0,30.60547,0,-12.63563,0.4616313,214.6563,36.20303,0,0,0,0,-8.790001
01-08-2026,13:32:45,22.57369,0,22.57369,0,-12.63563,0.4616313,215.6082,35.42068,0,0,0,0,-8.790001
01-08-2026,13:32:46,26.58168,0,26.58168,0,-12.63563,0.4616313,216.5559,34.5816,0,0,0,0,-8.790001
01-08-2026,13:32:47,22.74526,0,22.74526,0,-12.63563,0.4616313,216.5559,33.59122,0,0,0,0,-8.790001
01-08-2026,13:32:48,25.3423,0,25.3423,0,-12.63563,0.4616313,217.0283,32.53751,0,0,0,0,-8.790001
01-08-2026,13:32:49,25.515,0,25.515,0,-12.63563,0.4616313,218.4391,31.53998,0,0,0,0,-8.790001
01-08-2026,13:32:50,25.71596,0,25.71596,0,-12.63563,0.4616313,218.9073,30.65628,0,0,0,0,-8.790001
01-08-2026,13:32:51,25.71596,0,25.71596,0,-12.63563,0.4616313,217.4996,29.85297,0,0,0,0,-8.790001
01-08-2026,13:32:52,24.84343,0,24.84343,0,-12.63563,0.4616313,216.556,29.04318,0,0,0,0,-8.790001
01-08-2026,13:32:53,25.7607,0,25.7607,0,-12.63563,0.4616313,216.0826,28.16782,0,0,0,0,-8.790001
01-08-2026,13:32:54,23.68904,0,23.68904,0,-12.63563,0.4616313,216.5559,27.24463,0,0,0,0,-8.790001
01-08-2026,13:32:55,23.12844,0,23.12844,0,-12.63563,0.4616313,217.0283,26.30667,0,0,0,0,-8.790001
01-08-2026,13:32:56,25.93373,0,25.93373,0,-12.63563,0.4616313,217.9698,25.37143,0,0,0,0,-8.790001
01-08-2026,13:32:57,26.3976,0,26.3976,0,-12.63563,0.4616313,217.4995,24.4335,0,0,0,0,-8.790001
01-08-2026,13:32:58,24.95058,0,24.95058,0,-12.63563,0.4616313,216.556,23.48361,0,0,0,0,-8.790001
01-08-2026,13:32:59,25.30266,0,25.30266,0,-12.63563,0.4616313,216.556,22.56503,0,0,0,0,-8.790001
01-08-2026,13:33:00,27.98284,0,27.98284,0,-12.63563,0.4616313,215.6082,21.72839,0,0,0,0,-8.790001
01-08-2026,13:33:01,27.76635,0,27.76633,0,-12.63563,0.4616313,215.6082,20.97369,0,0,0,0,-8.790001
01-08-2026,13:33:02,26.55577,0,26.55576,0,-12.63563,0.4616313,214.1788,20.26556,0,0,0,0,-8.790001
01-08-2026,13:33:03,25.89833,0,25.89835,0,-12.63563,0.4616313,215.1328,18.8855,0,0,0,0,-8.790001
01-08-2026,13:33:04,25.89833,0,25.89835,0,-12.63563,0.4616313,215.1328,18.8855,0,0,0,0,-8.790001
01-08-2026,13:33:05,26.23851,0,26.23853,0,-12.63563,0.4616313,214.6563,18.20074,0,0,0,0,-8.790001
01-08-2026,13:33:06,25.95137,0,25.95136,0,-12.63563,0.4616313,215.6082,17.52872,0,0,0,0,-8.790001
01-08-2026,13:33:07,26.86916,0,26.86917,0,-12.63563,0.4616313,216.0826,16.91666,0,0,0,0,-8.790001
01-08-2026,13:33:08,27.66982,0,27.66983,0,-12.63563,0.4616313,216.0826,16.40787,0,0,0,0,-8.790001
01-08-2026,13:33:09,26.78206,0,26.78205,0,-12.63563,0.4616313,217.0272,15.95331,0,0,0,0,-8.790001
01-08-2026,13:33:10,25.12349,0,25.12348,0,-12.63563,0.4616313,216.5549,15.40366,0,0,0,0,-8.790001
01-08-2026,13:33:11,25.47802,0,25.47803,0,-12.63563,0.4616313,216.0816,14.7341,0,0,0,0,-8.790001
01-08-2026,13:33:12,25.81939,0,25.81937,0,-12.63563,0.4616313,216.0816,14.02081,0,0,0,0,-8.790001
01-08-2026,13:33:13,26.18346,0,26.18348,0,-12.63563,0.4616313,215.1318,13.32275,0,0,0,0,-8.790001
01-08-2026,13:33:14,27.02727,0,27.02726,0,-12.63563,0.4616313,215.6072,12.61948,0,0,0,0,-8.790001
01-08-2026,13:33:15,27.25112,0,27.2511,0,-12.63563,0.4616313,215.6072,11.86011,0,0,0,0,-8.790001
01-08-2026,13:33:16,33.79467,0,33.79467,0,-12.63563,0.4616313,216.0816,10.23975,0,0,0,0,-8.790001
01-08-2026,13:33:17,33.79467,0,33.79467,0,-12.63563,0.4616313,216.0816,10.23975,0,0,0,0,-8.790001
01-08-2026,13:33:18,30.8479,0,30.8479,0,-12.63563,0.4616313,216.0816,9.375732,0,0,0,0,-8.790001
01-08-2026,13:33:19,32.86145,0,32.86145,0,-12.63563,0.4616313,216.5539,8.466217,0,0,0,0,-8.790001
01-08-2026,13:33:20,28.17244,0,28.17244,0,-12.63563,0.4616313,216.5539,7.554169,0,0,0,0,-8.790001
01-08-2026,13:33:21,30.59822,0,30.59822,0,-12.63563,0.4616313,216.5539,6.694641,0,0,0,0,-8.790001
01-08-2026,13:33:22,31.16743,0,31.16743,0,-12.63563,0.4616313,215.6062,5.918152,0,0,0,0,-8.790001
01-08-2026,13:33:23,31.82734,0,31.82734,0,-12.63563,0.4616313,216.5539,5.227448,0,0,0,0,-8.790001
01-08-2026,13:33:24,30.42903,0,30.42903,0,-12.63563,0.4616313,216.0806,4.626953,0,0,0,0,-8.790001
01-08-2026,13:33:25,30.56675,0,30.56675,0,-12.63563,0.4616313,215.1308,4.115387,0,0,0,0,-8.790001
01-08-2026,13:33:26,29.42649,0,29.42649,0,-12.63563,0.4616313,216.0806,3.650238,0,0,0,0,-8.790001
01-08-2026,13:33:27,27.46751,0,27.46751,0,-12.63563,0.4616313,216.0806,3.151978,0,0,0,0,-8.790001
01-08-2026,13:33:28,26.60225,0,26.60225,0,-12.63563,0.4616313,216.5539,2.619843,0.7375488,0,0.7375488,0,-8.790001
01-08-2026,13:33:29,25.77497,0,25.77497,0,-12.63563,0.4616313,217.4965,1.692383,0,0,0,0,-8.790001
01-08-2026,13:33:30,25.77497,0,25.77497,0,-12.63563,0.4616313,217.4965,1.692383,0,0,0,0,-8.790001
01-08-2026,13:33:31,24.66304,0,24.66304,0,-12.63563,0.4616313,218.436,1.315979,0,0,0,0,-8.790001
01-08-2026,13:33:32,27.56904,0,27.56904,0,-12.63563,0.4616313,218.9042,0.9696045,0,0,0,0,-8.790001
01-08-2026,13:33:33,27.84663,0,27.84663,0,-12.63563,0.4616313,217.9668,0.743988,0,0,0,0,-8.790001
01-08-2026,13:33:34,27.67173,0,27.67173,0,-12.63563,0.4616313,217.4965,0.743988,0,0,0,0,-8.790001
01-08-2026,13:33:35,27.11302,0,27.11302,0,-12.63563,0.4616313,217.9667,1.223053,0,0,0,0,-8.790001
